step,reward
1000,-1004.0847554864664
2000,-1083.2310457298274
3000,-1006.0874681666554
4000,-892.0293896667097
5000,-993.5143050122349
6000,-963.1918592945141
7000,-850.7327766963505
8000,-824.1491616977905
9000,-874.6798440215557
10000,-861.0756225696181
11000,-785.1724164488294
12000,-835.9356001251605
13000,-801.8408991938265
14000,-820.4921097701362
15000,-751.0371615168622
16000,-788.6093393424786
17000,-777.6576536789473
18000,-715.5563466169998
19000,-740.6194595279155
20000,-664.9748818477033
21000,-526.1714939496322
22000,-642.2888554018856
23000,-643.2208401748684
24000,-608.3706504370678
25000,-627.7033738184048
26000,-578.981360883297
27000,-533.3401735696818
28000,-559.4301878876589
29000,-558.7974068088232
30000,-550.4171206709435
31000,-591.1309399706225
32000,-605.4165629892517
33000,-595.1123390558311
34000,-484.6546024077424
35000,-516.2782386028829
36000,-493.1541672604314
37000,-545.7203178465195
38000,-514.5019830543437
39000,-513.110801607115
40000,-534.2932499400034
41000,-484.2565339892323
42000,-442.8839990349272
43000,-586.7995346131968
44000,-440.6214495441281
45000,-422.10957313682593
46000,-494.8341211552202
47000,-471.4406759552957
48000,-454.4319234109572
49000,-394.2417683539423
50000,-444.1151541010662
51000,-422.0201196005791
52000,-478.6057822541133
53000,-448.20843995346297
54000,-382.1077618734191
55000,-423.7244579619776
56000,-314.98861874582286
57000,-481.92395691079673
58000,-371.35193356771686
59000,-249.3295315510236
60000,-295.6345391800907
61000,-387.8118022794663
62000,-390.8276083484088
63000,-232.31845131566251
64000,-347.30609147358075
65000,-373.78846812403793
66000,-294.5519598178917
67000,-334.51854939672586
68000,-370.05961567802194
69000,-325.29303983852
70000,-445.1635974948815
71000,-338.3326347290719
72000,-227.14081263485446
73000,-315.95282513126693
74000,-304.3935479858397
75000,-325.4723012709604
76000,-263.1481488173325
77000,-208.21416093286408
78000,-195.26456176842223
79000,-285.9205210248035
80000,-405.5702698239792
81000,-302.731344913133
82000,-285.6914938660485
83000,-205.75577341345434
84000,-141.5216126256556
85000,-189.78345561541602
86000,-190.70327146649356
87000,-262.2495521011669
88000,-181.49888980323126
89000,-242.3095875877262
90000,-161.16736811697143
91000,-190.79760798192237
92000,-97.02675263121353
93000,-147.24761323402726
94000,-164.90147387465834
95000,-108.8975197168809
96000,-137.2484870388952
97000,-220.15327900049257
98000,-131.65914086461
99000,-132.50472242369517
100000,-80.67710999552193
101000,-113.46799037827034
102000,-76.7248514926352
103000,-82.05370041135387
104000,-85.69472514953142
105000,-74.93966897255125
106000,10.979236133271119
107000,-103.66733040728424
108000,-100.43445155330507
109000,-63.51424197920515
110000,-15.26588803963019
111000,-59.72621404389824
112000,-68.37380836013564
113000,-53.08737348359028
114000,24.51888106809168
115000,-14.715779105151434
116000,18.75043616878548
117000,-66.2129995707394
118000,38.679526069241845
119000,62.597592973314036
120000,31.675701667668395
121000,80.1379883923549
122000,154.23448055016283
123000,133.2787824249973
124000,157.85656377511765
125000,31.643849275490773
126000,126.60346923844133
127000,145.86088579943421
128000,225.64097645765634
129000,127.48768667733384
130000,161.05495732598231
131000,180.2984167201127
132000,127.03656246583506
133000,213.13388269097257
134000,277.9278391865279
135000,281.52517607628425
136000,254.45952610857
137000,220.19930386430474
138000,309.7973818208994
139000,254.2598955389784
140000,333.572000769334
141000,306.51414590140257
142000,404.01354772818735
143000,436.822893557544
144000,455.5328120626757
145000,445.29764380438655
146000,338.36837386604634
147000,541.8646111030448
148000,424.3625429143257
149000,451.4444753566428
150000,535.3023706858564
151000,622.9251551767654
152000,612.8471848020216
153000,629.3501042886772
154000,541.6749595798991
155000,635.7911533073703
156000,573.2175253834238
157000,551.2041644033874
158000,692.9467742513225
159000,681.5735325849895
160000,624.5115660391298
161000,631.5544473695821
162000,698.3868721629632
163000,708.408041323027
164000,683.0805385004721
165000,765.8263110509768
166000,739.4578203120856
167000,895.9193617742486
168000,815.988591879766
169000,735.5035542875556
170000,814.5357365570682
171000,806.5097716704452
172000,844.5872614891894
173000,782.3029922729659
174000,810.1847392735314
175000,856.4118550143577
176000,855.6179746130048
177000,806.1078682383006
178000,894.5502038781003
179000,876.5873878548363
180000,873.50772381401
181000,921.3955675918039
182000,894.6605654771635
183000,896.0320308359701
184000,933.46460486117
185000,971.8103036460172
186000,908.6750112931531
187000,991.2470300755791
188000,919.7403741717545
189000,918.380972966764
190000,968.7265197564556
191000,1014.136054244026
192000,900.0407534261128
193000,1074.574481160541
194000,918.4757214143781
195000,917.8939476235762
196000,1071.625626082119
197000,941.386723219315
198000,1043.8373358762801
199000,1018.5580240698382
200000,1051.6271361148788
201000,966.4695043729234
202000,1058.633787836063
203000,996.6732984866015
204000,1067.3779302970179
205000,1099.8675684466048
206000,1045.8856592150073
207000,1078.550696908377
208000,1084.4044134154767
209000,1002.4344685115657
210000,963.4201846787186
211000,1067.6797966920503
212000,1079.3142225161887
213000,1102.8569166339262
214000,1122.9613396090317
215000,1093.286898465385
216000,1188.7490944216836
217000,1104.668846527043
218000,1126.561661387006
219000,1115.8425798695955
220000,1146.6762976636894
221000,1138.3774787276839
222000,1002.0872833861337
223000,1134.8138544151705
224000,1104.7732146001374
225000,1151.898163640776
226000,1165.1900951870573
227000,1061.6510005736939
228000,1231.422352845292
229000,1177.9643328718594
230000,1152.0486789138458
231000,1160.1566153715448
232000,1190.7092449794523
233000,1124.5668777513245
234000,1197.2247430936004
235000,1146.972125475699
236000,1227.4419844579847
237000,1209.448781194678
238000,1094.6038245453728
239000,1200.9590209715916
240000,1228.5540007594498
241000,1226.485182620264
242000,1166.8011176629836
243000,1290.251662389637
244000,1208.3297765667107
245000,1172.1793757077369
246000,1220.5749782294524
247000,1127.4325550907442
248000,1312.694796638746
249000,1068.829118774482
250000,1243.8706638252636
251000,1169.1698876621927
252000,1105.047766799144
253000,1231.7840562162098
254000,1228.5641412607843
255000,1159.9370762010321
256000,1189.8038436069535
257000,1235.6845763518018
258000,1282.3721233762058
259000,1164.8388769252367
260000,1302.1075465570086
261000,1263.1435049905867
262000,1276.9315978433901
263000,1246.5882599126192
264000,1254.123591896556
265000,1236.9287221402483
266000,1230.6695692779354
267000,1238.3805823181212
268000,1120.626886562994
269000,1278.3610307656188
270000,1227.2822891970904
271000,1305.5836327272727
272000,1307.1173415269914
273000,1293.984816979828
274000,1317.7572144127953
275000,1238.9351820497373
276000,1337.25726395442
277000,1331.0111340666776
278000,1265.7545736035167
279000,1262.0086522345143
280000,1235.7640149202982
281000,1323.0668787439367
282000,1270.5643071179502
283000,1303.5046843520886
284000,1243.84353422509
285000,1337.231102213639
286000,1363.859693058807
287000,1301.0935764219225
288000,1271.340642594007
289000,1299.133920685728
290000,1254.7505837342992
291000,1297.6619924717456
292000,1369.4543511331535
293000,1258.791725836601
294000,1206.5691773889125
295000,1327.7418743136316
296000,1335.2075150874239
297000,1263.1517708042984
298000,1353.4365827997801
299000,1306.8681589020869
300000,1358.103296827376
301000,1329.9002337957406
302000,1262.7433265186364
303000,1341.0330681395683
304000,1236.2103826286639
305000,1392.3204561075122
306000,1362.7446602414993
307000,1314.90717587563
308000,1349.0674391116945
309000,1346.3721197598759
310000,1395.9293873469655
311000,1374.704271055358
312000,1316.973838839254
313000,1401.0251075823626
314000,1332.408958457994
315000,1342.8394030739964
316000,1373.323100020859
317000,1288.1627711406948
318000,1307.6953568559964
319000,1314.2293291177652
320000,1312.7934371071244
321000,1298.6377979999654
322000,1289.9342385258958
323000,1294.779493159322
324000,1378.9567746182715
325000,1370.2025344164983
326000,1346.079267258401
327000,1396.481060905163
328000,1149.1643862503727
329000,1440.2500387981822
330000,1407.7393812694038
331000,1418.7982042726915
332000,1437.13401246788
333000,1406.6764472685336
334000,1317.4693469153692
335000,1370.1940190348691
336000,1336.6679482667782
337000,1401.6806117941521
338000,1385.1667497322144
339000,1248.9964220255433
340000,1328.800871954528
341000,1311.6073262445746
342000,1355.5627840127459
343000,1393.2677234779028
344000,1310.7934591770322
345000,1438.6464212886629
346000,1333.8987066141208
347000,1392.6616797272056
348000,1418.8134525277485
349000,1398.9345209623255
350000,1316.3543564580455
351000,1410.1622039357014
352000,1402.505026002651
353000,1349.792035436855
354000,1383.922983361188
355000,1339.0145306830775
356000,1446.4123143690774
357000,1408.7680233521687
358000,1489.6349043095179
359000,1454.0669957494445
360000,1368.5158523821317
361000,1325.0904418612627
362000,1409.0441835691297
363000,1243.865940187201
364000,1465.040364507824
365000,1294.118958202703
366000,1396.6466574186925
367000,1395.5456063453585
368000,1386.6557201040896
369000,1413.8303231622513
370000,1408.730074757551
371000,1389.7355781074132
372000,1414.9649962411454
373000,1395.6641455214844
374000,1368.9072096134066
375000,1471.0489352700038
376000,1386.9898862097507
377000,1389.342205409689
378000,1423.9132803446416
379000,1451.9503703368096
380000,1388.397996046706
381000,1321.6655582426279
382000,1439.5395234676444
383000,1503.5024891386258
384000,1448.9679687241314
385000,1443.9636210540955
386000,1387.5524726926449
387000,1489.0502535843953
388000,1325.3330855117717
389000,1390.1607335893539
390000,1393.7220255826655
391000,1433.20858980391
392000,1473.130816209435
393000,1388.2971879722293
394000,1371.5581625220107
395000,1406.6928321432308
